allowance_id,employee_id,allowance_type,allowance_amount,allowance_start_date,allowance_end_date
984266e1-d1c4-403e-b0c0-2e41a08e09da,E0000078,First Aid Allowance,19.76,2024-09-03,2024-09-09
e8c4321e-0676-4225-a835-a8b17c9de568,E0000078,First Aid Allowance,19.76,2024-09-10,2024-09-16
9931cd8a-20e8-4b18-80ec-930ac40f9cf8,E0000078,First Aid Allowance,19.76,2024-09-17,2024-09-23
e98b039d-4cfd-4cac-9dc6-c75743f1aa14,E0000078,First Aid Allowance,19.76,2024-09-24,2024-09-30
ab41b0c7-c9d7-4a7f-88ea-36eb2e830c1b,E0000078,First Aid Allowance,19.76,2024-10-01,2024-10-07
ed418cdb-e571-418a-8099-3a2273150f13,E0000078,First Aid Allowance,19.76,2024-10-08,2024-10-14
113bce67-ad7e-40a8-a26a-327e9bdcf689,E0000078,First Aid Allowance,19.76,2024-10-15,2024-10-21
16f05f22-b217-46d4-b0de-30861ae25a12,E0000078,First Aid Allowance,19.76,2024-10-22,2024-10-28
24727588-71d5-4e18-97c1-adb4c01cb353,E0000078,First Aid Allowance,19.76,2024-10-29,2024-11-04
c109e861-7a10-46fa-b58e-a6e8eb1ae91f,E0000078,First Aid Allowance,19.76,2024-11-05,2024-11-11
ea5c3d52-69c0-4b94-a002-b700a19d0eb2,E0000078,First Aid Allowance,19.76,2024-11-12,2024-11-18
9c4ab1be-730e-485c-bc9c-15a19487180b,E0000078,First Aid Allowance,19.76,2024-11-19,2024-11-25
57331987-80a0-496b-b936-6e2fde6d2620,E0000078,First Aid Allowance,19.76,2024-11-26,2024-12-02
0b9e73fd-d867-4ac6-a864-c6daccb49d7a,E0000078,First Aid Allowance,19.76,2024-12-03,2024-12-09
9b59382c-bc1e-447b-9161-bf390620787b,E0000078,First Aid Allowance,19.76,2024-12-10,2024-12-16
b847de37-9b46-4d93-93fb-9e751f138742,E0000078,First Aid Allowance,19.76,2024-12-17,2024-12-23
8e26372b-1f82-4217-a105-3afbcdff4728,E0000078,First Aid Allowance,19.76,2024-12-24,2024-12-30
7e7b8f78-575c-4147-9623-ff7894052c5c,E0000078,First Aid Allowance,19.76,2024-12-31,2025-01-06
79c1c494-0744-4961-95ce-1ef2f41d4e5c,E0000078,First Aid Allowance,19.76,2025-01-07,2025-01-13
ebd7a843-7c13-4526-bfd4-66e95dff42bc,E0000078,First Aid Allowance,19.76,2025-01-14,2025-01-20
c1297621-6cc0-4924-b374-130f85d0a0cd,E0000078,First Aid Allowance,19.76,2025-01-21,2025-01-27
d8cd0438-f2d4-4262-8bdd-5c62ecfc41ae,E0000078,First Aid Allowance,19.76,2025-01-28,2025-02-03
88a2d55b-fb85-4bfd-97b0-371f7409bb0e,E0000078,First Aid Allowance,19.76,2025-02-04,2025-02-10
45c9abdc-ae7d-4813-8dc3-a93c55c03414,E0000078,First Aid Allowance,19.76,2025-02-11,2025-02-17
e3942386-c44c-47fb-b0b0-6783f9586878,E0000078,First Aid Allowance,19.76,2025-02-18,2025-02-24
e68c0b2f-d3bf-491a-9bec-6837795af683,E0000078,First Aid Allowance,19.76,2025-02-25,2025-03-03
07dece0c-9b90-4b2d-b233-521ed8230f52,E0000078,First Aid Allowance,19.76,2025-03-04,2025-03-10
1cf54fe1-e5d4-4587-9af3-4b32140f7e1f,E0000078,First Aid Allowance,19.76,2025-03-11,2025-03-17
22ee0e18-45cb-406f-883b-dd96defa3416,E0000078,First Aid Allowance,19.76,2025-03-18,2025-03-24
da59e136-f8d6-45b5-8428-a33c5e915e31,E0000078,First Aid Allowance,19.76,2025-03-25,2025-03-31
c25854a1-c69d-4ea6-bc8b-1ba01fd60f31,E0000078,First Aid Allowance,19.76,2025-04-01,2025-04-07
09b3cb7c-4d6f-43ce-b26c-80904caeca23,E0000078,First Aid Allowance,19.76,2025-04-08,2025-04-14
c9927441-5e51-4429-9824-182fb42dc4ef,E0000078,First Aid Allowance,19.76,2025-04-15,2025-04-21
a5bb711e-a6a8-49dc-9779-13f2c9427e74,E0000078,First Aid Allowance,19.76,2025-04-22,2025-04-28
e88ece3c-7a31-4aca-8e20-7b6b011693b5,E0000078,First Aid Allowance,19.76,2025-04-29,2025-04-29
3a1d7f21-e3f0-43b6-90b8-b48d7f05765d,E0000080,Laundry Allowance,1.49,2023-12-17,2023-12-23
450baba9-90d9-4f5b-a1a5-1461d6a75181,E0000080,Laundry Allowance,1.49,2023-12-24,2023-12-30
5f3687a5-81e5-44b7-8448-a5fd1bdd40db,E0000080,Laundry Allowance,1.49,2023-12-31,2024-01-06
e01fc643-fd65-4a45-acd3-1e716fd2b4cf,E0000080,Laundry Allowance,1.49,2024-01-07,2024-01-13
bd17116b-d499-4748-be9d-90b201da97f9,E0000080,Laundry Allowance,1.49,2024-01-14,2024-01-20
ca02506a-7fc4-4bbd-a948-c40cf3e04190,E0000080,Laundry Allowance,1.49,2024-01-21,2024-01-27
c84cb647-3509-428b-9ebe-d836a9c2efa0,E0000080,Laundry Allowance,1.49,2024-01-28,2024-02-03
ff03a3c7-c4f1-41a7-89d2-05072dcbc724,E0000080,Laundry Allowance,1.49,2024-02-04,2024-02-10
3e8e9e6e-5256-4020-a23d-da0a4c998ca3,E0000080,Laundry Allowance,1.49,2024-02-11,2024-02-17
b9ea2c7b-cca0-4dfc-81e1-0303316d11db,E0000080,Laundry Allowance,1.49,2024-02-18,2024-02-24
50719b4f-960b-4cc9-bb0e-30895084c4e4,E0000080,Laundry Allowance,1.49,2024-02-25,2024-03-02
30e760dc-ed0c-4dcb-be77-a790a7cc3c7f,E0000080,Laundry Allowance,1.49,2024-03-03,2024-03-09
64dd9839-50b4-4700-b5da-6a6dbc170832,E0000080,Laundry Allowance,1.49,2024-03-10,2024-03-16
615c3f52-2752-4733-8ced-b885c9005d07,E0000080,Laundry Allowance,1.49,2024-03-17,2024-03-23
12a2bbfa-31f5-4703-ba60-94e652ea804c,E0000080,Laundry Allowance,1.49,2024-03-24,2024-03-30
db7f11d6-c5f3-42bb-bd6a-a24238c5b84a,E0000080,Laundry Allowance,1.49,2024-03-31,2024-04-06
339a319d-4238-4dd4-842d-451279f7d292,E0000080,Laundry Allowance,1.49,2024-04-07,2024-04-13
66289475-224c-4e38-82f7-49c15ac15e75,E0000080,Laundry Allowance,1.49,2024-04-14,2024-04-20
cb77de05-88bc-446a-b47b-1f6259d9667d,E0000080,Laundry Allowance,1.49,2024-04-21,2024-04-27
79c8c490-53af-4815-9f42-d4edd168f357,E0000080,Laundry Allowance,1.49,2024-04-28,2024-05-04
1e02729d-0325-4900-b406-5ae845aeaef4,E0000080,Laundry Allowance,1.49,2024-05-05,2024-05-11
24d2c70e-b6b1-4818-b126-ec9e203ce547,E0000080,Laundry Allowance,1.49,2024-05-12,2024-05-18
d9b15a5b-9597-4034-b67e-934f323b935f,E0000080,Laundry Allowance,1.49,2024-05-19,2024-05-25
6fe0e3e2-017e-4abd-90aa-d983e7f5f219,E0000080,Laundry Allowance,1.49,2024-05-26,2024-06-01
3326dc6c-01e7-4589-8e8d-f122ab394700,E0000080,Laundry Allowance,1.49,2024-06-02,2024-06-08
832eeb54-d7ab-4e58-b758-79a8421f3f57,E0000080,Laundry Allowance,1.49,2024-06-09,2024-06-15
9ae13920-7318-4a67-9f52-2f45739c92d4,E0000080,Laundry Allowance,1.49,2024-06-16,2024-06-22
a91c3a92-5d22-4990-be93-b619b8f7c00b,E0000080,Laundry Allowance,1.49,2024-06-23,2024-06-29
299bf0e1-48f6-4e10-9d42-8d1a67a9c457,E0000080,Laundry Allowance,1.49,2024-06-30,2024-07-06
f5999b7d-f3d2-4591-8372-03dc4be6a80f,E0000080,Laundry Allowance,1.49,2024-07-07,2024-07-13
d452b374-07f3-4653-bfd2-b1731340d7d1,E0000080,Laundry Allowance,1.49,2024-07-14,2024-07-20
59223230-aa6e-4cd4-b21e-92f3b142fdd6,E0000080,Laundry Allowance,1.49,2024-07-21,2024-07-27
27108378-fee4-49ef-9ef0-4a8d82cddcc2,E0000080,Laundry Allowance,1.49,2024-07-28,2024-08-03
e4fa3a52-dd47-48e6-921d-533ebd950d00,E0000080,Laundry Allowance,1.49,2024-08-04,2024-08-10
0588e048-a3e2-473e-807a-25a7857911d8,E0000080,Laundry Allowance,1.49,2024-08-11,2024-08-17
5a54f4ae-c31b-4109-9657-1662f8f3b10e,E0000080,Laundry Allowance,1.49,2024-08-18,2024-08-24
c703738c-d1df-4c4b-a6f8-17ed7a431939,E0000080,Laundry Allowance,1.49,2024-08-25,2024-08-31
504d07d2-aed8-4d22-9f1b-3c2c8b66d2b1,E0000080,Laundry Allowance,1.49,2024-09-01,2024-09-07
37584449-7128-4137-8601-5dda742e86be,E0000080,Laundry Allowance,1.49,2024-09-08,2024-09-14
ae999c58-5080-41b9-8f6e-90049e899b8a,E0000080,Laundry Allowance,1.49,2024-09-15,2024-09-21
3c75ddb7-1d29-4e6e-affa-755ac6aa3557,E0000080,Laundry Allowance,1.49,2024-09-22,2024-09-28
34960521-cf86-4f48-b994-6b001c9019ee,E0000080,Laundry Allowance,1.49,2024-09-29,2024-10-05
4b809ff1-1d70-4730-bb70-df08ea0fa8c1,E0000080,Laundry Allowance,1.49,2024-10-06,2024-10-12
bfe1feb0-404f-43d5-b266-96aeb4728886,E0000080,Laundry Allowance,1.49,2024-10-13,2024-10-19
864257a5-cded-43bb-8fa2-80ba034766c8,E0000080,Laundry Allowance,1.49,2024-10-20,2024-10-26
a2766daa-6c11-4ec5-80bb-9537495cad9c,E0000080,Laundry Allowance,1.49,2024-10-27,2024-11-02
c5615027-c0e6-425f-a300-36f6e17d0bb2,E0000080,Laundry Allowance,1.49,2024-11-03,2024-11-09
0425f32e-b50b-4e09-a0c9-94bdeb77c262,E0000080,Laundry Allowance,1.49,2024-11-10,2024-11-16
e172a97e-776d-4c96-bcb4-73fd8b43a935,E0000080,Laundry Allowance,1.49,2024-11-17,2024-11-23
af32e5e1-5e64-4097-9969-a3e77cfcef90,E0000080,Laundry Allowance,1.49,2024-11-24,2024-11-30
17626be6-c6dc-41e6-a748-1a64c617124e,E0000080,Laundry Allowance,1.49,2024-12-01,2024-12-07
6c53aef9-86dd-40b7-ad58-e62fba7facfd,E0000080,Laundry Allowance,1.49,2024-12-08,2024-12-14
b2df1fbf-47ee-4567-ac91-c658cfaa21c7,E0000080,Laundry Allowance,1.49,2024-12-15,2024-12-21
9b0671f8-1cdc-4f73-8a73-6db59fbf49e9,E0000080,Laundry Allowance,1.49,2024-12-22,2024-12-28
c7c8441a-f2d3-4383-87c1-710c61afe093,E0000080,Laundry Allowance,1.49,2024-12-29,2025-01-04
707afc91-d8f7-4559-9dda-bdf0e41f081c,E0000080,Laundry Allowance,1.49,2025-01-05,2025-01-11
80c3c5be-8fa7-4cd2-a598-1ff6fdec973e,E0000080,Laundry Allowance,1.49,2025-01-12,2025-01-18
516b1d30-46c6-4db8-bc80-4f5007ed6d36,E0000080,Laundry Allowance,1.49,2025-01-19,2025-01-25
a0916f37-89c6-4e51-8816-8e841d779899,E0000080,Laundry Allowance,1.49,2025-01-26,2025-02-01
c03f12dd-1bb6-45c3-a049-a0621eff70b5,E0000080,Laundry Allowance,1.49,2025-02-02,2025-02-08
4cae51ea-dd16-4ed5-9db6-b544023a3ba1,E0000080,Laundry Allowance,1.49,2025-02-09,2025-02-15
90a02ffa-ff61-4cf0-a0f4-cf2b734470d4,E0000080,Laundry Allowance,1.49,2025-02-16,2025-02-22
89dffa7f-20ee-4b18-abe9-3678fda2a1f4,E0000080,Laundry Allowance,1.49,2025-02-23,2025-03-01
5cba3d0d-490a-4c71-9b5c-29143cec4b90,E0000080,Laundry Allowance,1.49,2025-03-02,2025-03-08
ba1185e4-21de-4376-b366-cf2c2a567b8e,E0000080,Laundry Allowance,1.49,2025-03-09,2025-03-15
e5a40cda-5a6e-4852-9d5b-26f2f6a34621,E0000080,Laundry Allowance,1.49,2025-03-16,2025-03-22
b1475788-c26b-4c67-8803-5f4e64d5669c,E0000080,Laundry Allowance,1.49,2025-03-23,2025-03-29
6dece6f2-970c-4299-b7bc-7f5b93e27d3c,E0000080,Laundry Allowance,1.49,2025-03-30,2025-04-05
0676f0ce-1928-4c06-af6d-66f22d23c349,E0000080,Laundry Allowance,1.49,2025-04-06,2025-04-12
750b7ff7-72bb-4655-bc40-88db28174055,E0000080,Laundry Allowance,1.49,2025-04-13,2025-04-19
3b78e3f9-ae73-4c7e-a067-21fb635c83e2,E0000080,Laundry Allowance,1.49,2025-04-20,2025-04-26
089b775d-1295-4816-8b08-207019a1832e,E0000080,Laundry Allowance,1.49,2025-04-27,2025-04-29
60f6434f-0196-4b63-9414-ceccfc4c0d2f,E0000083,First Aid Allowance,19.76,2024-09-25,2024-10-01
c9a0b45a-7627-4211-b5cf-49979cd82331,E0000083,First Aid Allowance,19.76,2024-10-02,2024-10-08
c1d10eb3-486e-4b46-92fc-bcbf4cdb0230,E0000083,First Aid Allowance,19.76,2024-10-09,2024-10-15
855366e1-18e4-4d9a-bbca-5b658cf54531,E0000083,First Aid Allowance,19.76,2024-10-16,2024-10-22
59434073-b58d-40d4-a0ee-83bffa5838ca,E0000083,First Aid Allowance,19.76,2024-10-23,2024-10-29
0ca47def-ccfa-4599-80d8-388e7fec0b26,E0000083,First Aid Allowance,19.76,2024-10-30,2024-11-05
5c425868-b551-446f-9f51-970110881fac,E0000083,First Aid Allowance,19.76,2024-11-06,2024-11-12
d01359fd-eea9-4871-bbec-379f44bd563d,E0000083,First Aid Allowance,19.76,2024-11-13,2024-11-19
ed912ce8-1f09-4bc8-900b-915eba1ced4f,E0000083,First Aid Allowance,19.76,2024-11-20,2024-11-26
1abb1156-9464-4600-a8c3-c39211fef762,E0000083,First Aid Allowance,19.76,2024-11-27,2024-12-03
a793003c-9e02-4d33-81cf-e94c9293a49c,E0000083,First Aid Allowance,19.76,2024-12-04,2024-12-10
64d55a17-0304-4804-aadf-ce55f709b845,E0000083,First Aid Allowance,19.76,2024-12-11,2024-12-17
471b8024-6583-4a27-94d1-501e3158ab19,E0000083,First Aid Allowance,19.76,2024-12-18,2024-12-24
d34e83ab-1c96-41b7-9634-cd726f38e630,E0000083,First Aid Allowance,19.76,2024-12-25,2024-12-31
f22a8967-d0d9-463a-8e79-743d6eeefa92,E0000083,First Aid Allowance,19.76,2025-01-01,2025-01-07
d3fe47a3-27d6-4bce-abf3-a48818d26114,E0000083,First Aid Allowance,19.76,2025-01-08,2025-01-14
81f44105-b894-49cd-ac6e-1e80e4ed4402,E0000083,First Aid Allowance,19.76,2025-01-15,2025-01-21
ae403e63-ffc7-4015-9a5c-5cb2ee6fb2f4,E0000083,First Aid Allowance,19.76,2025-01-22,2025-01-28
0925c8e8-8c10-4d90-aa27-61625fee0ad4,E0000083,First Aid Allowance,19.76,2025-01-29,2025-02-04
149419b5-79bb-4e07-aa5b-4fe3e1500b3d,E0000083,First Aid Allowance,19.76,2025-02-05,2025-02-11
eea00036-0c60-499b-8304-e3a826fa148f,E0000083,First Aid Allowance,19.76,2025-02-12,2025-02-18
87e5c2ab-1060-415d-88e7-562b5ebbb317,E0000083,First Aid Allowance,19.76,2025-02-19,2025-02-25
3c27a68f-c6a3-4fb7-b3d5-c3f49c4727f7,E0000083,First Aid Allowance,19.76,2025-02-26,2025-03-04
e9885f44-4920-474c-93a6-b703a143ae26,E0000083,First Aid Allowance,19.76,2025-03-05,2025-03-11
dcd43d72-d08f-4d16-810a-d198b5099b01,E0000083,First Aid Allowance,19.76,2025-03-12,2025-03-18
2d498f4e-d63a-4f1b-a75d-c817a23a26ca,E0000083,First Aid Allowance,19.76,2025-03-19,2025-03-25
92a4da9f-6b8b-4b0b-a4ca-0d5e48757d62,E0000083,First Aid Allowance,19.76,2025-03-26,2025-04-01
cbada2dc-9af6-48d2-a05f-7021adf73286,E0000083,First Aid Allowance,19.76,2025-04-02,2025-04-08
faf25fce-1d19-4c69-bae5-e8b57a3249f5,E0000083,First Aid Allowance,19.76,2025-04-09,2025-04-15
96c2945c-8278-45d9-90d4-47e83fe5cacf,E0000083,First Aid Allowance,19.76,2025-04-16,2025-04-22
92f52e44-454d-4e3c-819a-f2b53c4d013d,E0000083,First Aid Allowance,19.76,2025-04-23,2025-04-29
c0ca203e-2473-4066-afac-7353fb78d28c,E0000084,Laundry Allowance,1.49,2025-02-15,2025-02-21
15b696ed-a5a4-4d86-ad2a-a08932323db3,E0000084,Laundry Allowance,1.49,2025-02-22,2025-02-28
6f6978c8-772b-4c2d-a295-e471328fa5b7,E0000084,Laundry Allowance,1.49,2025-03-01,2025-03-07
80998a0c-68b1-4896-8cf1-16eb524d7f1c,E0000084,Laundry Allowance,1.49,2025-03-08,2025-03-14
694c6448-77f0-4327-8120-328c235cf2bb,E0000084,Laundry Allowance,1.49,2025-03-15,2025-03-21
8ba1961f-314a-42c8-b313-761d12d6a7c2,E0000084,Laundry Allowance,1.49,2025-03-22,2025-03-28
785ff3b3-ca64-49da-abba-57deabcb25cb,E0000084,Laundry Allowance,1.49,2025-03-29,2025-04-04
3a834ac9-7184-4bc8-bd37-98c400b3dae8,E0000084,Laundry Allowance,1.49,2025-04-05,2025-04-11
52e02e32-a89d-4af9-817e-efc010b469e5,E0000084,Laundry Allowance,1.49,2025-04-12,2025-04-18
36a59412-4da5-452f-bab5-64f678711cd5,E0000084,Laundry Allowance,1.49,2025-04-19,2025-04-25
79b78378-6746-4d9d-82fb-bf75cccaff7a,E0000084,Laundry Allowance,1.49,2025-04-26,2025-04-29
10c5e2a9-3099-496b-8c78-b6a8715590a5,E0000085,First Aid Allowance,19.76,2021-03-26,2021-04-01
37dc6ca2-4c8b-4130-a943-37196c6befd4,E0000085,First Aid Allowance,19.76,2021-04-02,2021-04-08
4e61ff4c-fd28-454b-bd01-2f8cb9c55e23,E0000085,First Aid Allowance,19.76,2021-04-09,2021-04-15
f7631e4c-c2d4-4e94-8328-4be5f57745cb,E0000085,First Aid Allowance,19.76,2021-04-16,2021-04-22
675d02fc-247d-44cd-ad22-14fff66ad80c,E0000085,First Aid Allowance,19.76,2021-04-23,2021-04-29
f04e90a4-9c39-4876-a177-6b680171aa1b,E0000085,First Aid Allowance,19.76,2021-04-30,2021-05-06
8cbd1e88-b918-4fd3-b786-b1588eb66d93,E0000085,First Aid Allowance,19.76,2021-05-07,2021-05-13
1d8eb00d-901b-4617-9765-053f9512f3c9,E0000085,First Aid Allowance,19.76,2021-05-14,2021-05-20
cb83123d-b802-432d-bfc1-04e527cb0141,E0000085,First Aid Allowance,19.76,2021-05-21,2021-05-27
c8975bdc-1c94-489f-92e0-0c1d5f416746,E0000085,First Aid Allowance,19.76,2021-05-28,2021-06-03
8f8624fd-d759-4c29-9b1c-5a94ae39fde0,E0000085,First Aid Allowance,19.76,2021-06-04,2021-06-10
d27757ef-b83e-42de-be31-c9459b238080,E0000085,First Aid Allowance,19.76,2021-06-11,2021-06-17
98581dd5-5674-4964-bbe3-b8a10f98cd66,E0000085,First Aid Allowance,19.76,2021-06-18,2021-06-24
7aad4871-a34f-48a0-881b-25df267ec946,E0000085,First Aid Allowance,19.76,2021-06-25,2021-07-01
716f3acd-ed13-43b9-8700-841b5fc92758,E0000085,First Aid Allowance,19.76,2021-07-02,2021-07-08
82c1191b-15f7-400c-a56d-122b42df1e5c,E0000085,First Aid Allowance,19.76,2021-07-09,2021-07-15
4d388462-fe46-4d72-a1c7-9b1fcc5d9fbf,E0000085,First Aid Allowance,19.76,2021-07-16,2021-07-22
55eb702a-a541-407c-98b7-8e8253c8563b,E0000085,First Aid Allowance,19.76,2021-07-23,2021-07-29
cf9d24ef-48ef-47d8-a79e-0dcb31ff452b,E0000085,First Aid Allowance,19.76,2021-07-30,2021-08-05
1bc970c4-fa08-4e44-809f-a9f109ad895e,E0000085,First Aid Allowance,19.76,2021-08-06,2021-08-12
4a71bc62-33b7-4e26-af06-5ec9c4b06f35,E0000085,First Aid Allowance,19.76,2021-08-13,2021-08-19
65726ac4-e30f-410f-b46e-e1d7d844c67d,E0000085,First Aid Allowance,19.76,2021-08-20,2021-08-26
5b265aea-7f5e-46f4-83f0-260632d3e855,E0000085,First Aid Allowance,19.76,2021-08-27,2021-09-02
f4e33fcb-c5ed-416f-ba35-85bcce62de50,E0000085,First Aid Allowance,19.76,2021-09-03,2021-09-09
6446810d-ab57-4cde-a2ee-cdea0a5c124d,E0000085,First Aid Allowance,19.76,2021-09-10,2021-09-16
5a99bc49-fcef-47d8-af09-6c60498a9edd,E0000085,First Aid Allowance,19.76,2021-09-17,2021-09-23
e8234492-d2e3-4341-9040-340d9a22a3e4,E0000085,First Aid Allowance,19.76,2021-09-24,2021-09-30
4378d428-4458-4e48-a549-c3565b8acde8,E0000085,First Aid Allowance,19.76,2021-10-01,2021-10-07
5fc324df-e770-4761-bba3-cad1c1ed528e,E0000085,First Aid Allowance,19.76,2021-10-08,2021-10-14
3ea4f472-3a08-495f-8736-644f57c547eb,E0000085,First Aid Allowance,19.76,2021-10-15,2021-10-21
21878286-c1d6-42b7-96f1-87419bb174be,E0000085,First Aid Allowance,19.76,2021-10-22,2021-10-28
835dc892-1864-4210-86b2-4d30e4daa5f3,E0000085,First Aid Allowance,19.76,2021-10-29,2021-11-04
2da60b22-3ba8-4616-9220-f59f1416940f,E0000085,First Aid Allowance,19.76,2021-11-05,2021-11-11
2a57143b-b114-4dd9-9b7d-6ba672d8cc94,E0000085,First Aid Allowance,19.76,2021-11-12,2021-11-18
283f7eea-3f5e-4760-bb90-993d835e6fac,E0000085,First Aid Allowance,19.76,2021-11-19,2021-11-25
ec53ab6e-84a0-446e-8908-a50fa59f61c2,E0000085,First Aid Allowance,19.76,2021-11-26,2021-12-02
a588c9af-9cc9-47b0-b626-c845849e29ae,E0000085,First Aid Allowance,19.76,2021-12-03,2021-12-09
cc394cb5-d74e-438e-8fd7-7a2a69ff92f6,E0000085,First Aid Allowance,19.76,2021-12-10,2021-12-16
0b143974-e478-49f9-8e95-bee2af7d3bb9,E0000085,First Aid Allowance,19.76,2021-12-17,2021-12-23
45003016-d00b-415e-ac3d-ebed3fc43df1,E0000085,First Aid Allowance,19.76,2021-12-24,2021-12-30
0df58cb3-1c95-4648-8f03-b4ee497784c2,E0000085,First Aid Allowance,19.76,2021-12-31,2022-01-06
b95ae663-c691-4514-98da-dc7c103fe19b,E0000085,First Aid Allowance,19.76,2022-01-07,2022-01-13
8bf1cf91-0355-44f8-8774-1a97f2433437,E0000085,First Aid Allowance,19.76,2022-01-14,2022-01-20
088db84a-f02a-4d84-9df9-2dee13aaa9ab,E0000085,First Aid Allowance,19.76,2022-01-21,2022-01-27
4dc5f34b-b5f9-4ca6-9cc3-d9908f26e6ea,E0000085,First Aid Allowance,19.76,2022-01-28,2022-02-03
e0cb0b2e-88de-43a5-af55-767de1623169,E0000085,First Aid Allowance,19.76,2022-02-04,2022-02-10
2fd85c7d-ed1d-4895-837e-a1125addf4c5,E0000085,First Aid Allowance,19.76,2022-02-11,2022-02-17
5ceaa8c6-cdc0-4c4c-b2f0-063cf5f1d410,E0000085,First Aid Allowance,19.76,2022-02-18,2022-02-24
8d5fbb73-e8f5-4b4c-b72a-c6c0d6c31fa1,E0000085,First Aid Allowance,19.76,2022-02-25,2022-03-03
ca849306-f8e3-4bd1-a92a-0134f0c4669f,E0000085,First Aid Allowance,19.76,2022-03-04,2022-03-10
14c59dcf-ce8a-441f-bdd1-1bfc9d2fcd8d,E0000085,First Aid Allowance,19.76,2022-03-11,2022-03-17
0c90753f-41cc-45c4-800d-2cf346bf860b,E0000085,First Aid Allowance,19.76,2022-03-18,2022-03-24
b76c9cd9-118e-4fe7-b1ab-bb4cc9608584,E0000085,First Aid Allowance,19.76,2022-03-25,2022-03-31
5df551a7-b44b-4649-adad-a2cfc920b5ce,E0000085,First Aid Allowance,19.76,2022-04-01,2022-04-07
6dba5fc4-6c78-45da-9e69-82db725fa445,E0000085,First Aid Allowance,19.76,2022-04-08,2022-04-14
ad6290eb-391a-453f-8bd7-d2008503160d,E0000085,First Aid Allowance,19.76,2022-04-15,2022-04-21
bb4b45df-2f9f-4892-88d3-464763acef9f,E0000085,First Aid Allowance,19.76,2022-04-22,2022-04-28
cb4b39ab-c3ea-45a6-8836-f22ac463be22,E0000085,First Aid Allowance,19.76,2022-04-29,2022-05-05
cd96f615-8acf-419b-bd6e-022de3ce6ebf,E0000085,First Aid Allowance,19.76,2022-05-06,2022-05-12
d4dbd565-7da5-4dcb-86e9-556715e5ec0b,E0000085,First Aid Allowance,19.76,2022-05-13,2022-05-19
fdffd82f-bbc9-4a43-a914-bb4f360737d9,E0000085,First Aid Allowance,19.76,2022-05-20,2022-05-26
66fe7cbe-ba6c-4508-8845-2c3c05263a20,E0000085,First Aid Allowance,19.76,2022-05-27,2022-06-02
d3058912-3855-4825-9236-2a1817c41570,E0000085,First Aid Allowance,19.76,2022-06-03,2022-06-09
8d16bb29-de2a-41b0-b0da-1730e8c0d322,E0000085,First Aid Allowance,19.76,2022-06-10,2022-06-16
90ad6523-6c19-47b3-85db-78c61e53a153,E0000085,First Aid Allowance,19.76,2022-06-17,2022-06-23
ecbe8cde-340d-4553-98c8-2ba7ef91d32c,E0000085,First Aid Allowance,19.76,2022-06-24,2022-06-30
3f883a64-1495-4dce-bfd3-06b69cbec68a,E0000085,First Aid Allowance,19.76,2022-07-01,2022-07-07
e093f5b5-9151-460e-8f72-237a5d72a1f9,E0000085,First Aid Allowance,19.76,2022-07-08,2022-07-14
9f1c13dc-45ae-4c9c-8daa-94abfa36d84c,E0000085,First Aid Allowance,19.76,2022-07-15,2022-07-21
4f2aa5c4-57f3-4315-b66b-620f4ab2f822,E0000085,First Aid Allowance,19.76,2022-07-22,2022-07-28
467a9486-dd24-4859-ac10-a968525856ea,E0000085,First Aid Allowance,19.76,2022-07-29,2022-08-04
e95f3d7c-7c48-4b00-91d6-7433cca6223b,E0000085,First Aid Allowance,19.76,2022-08-05,2022-08-11
a2358d66-08df-45e5-9940-c47fd34f4920,E0000085,First Aid Allowance,19.76,2022-08-12,2022-08-18
e8176ffd-6425-4019-a598-39622cf02721,E0000085,First Aid Allowance,19.76,2022-08-19,2022-08-25
56bb21c1-1274-4993-a7d9-2338005e3729,E0000085,First Aid Allowance,19.76,2022-08-26,2022-09-01
c368022c-3ef6-454a-808b-87da0eace01b,E0000085,First Aid Allowance,19.76,2022-09-02,2022-09-08
c927e749-6475-473e-aead-304755911767,E0000085,First Aid Allowance,19.76,2022-09-09,2022-09-15
bc52c1a5-ab37-49ee-abdb-f11a5b5f4aad,E0000085,First Aid Allowance,19.76,2022-09-16,2022-09-22
c94763cd-db6a-4564-9c47-d7c3a0d32258,E0000085,First Aid Allowance,19.76,2022-09-23,2022-09-29
3a6d3680-a0bf-48e5-b03f-3366f28fdf2c,E0000085,First Aid Allowance,19.76,2022-09-30,2022-10-06
b5a53eee-df38-4432-9546-f6bbfdf4d3a8,E0000085,First Aid Allowance,19.76,2022-10-07,2022-10-13
71728fdd-78c0-451a-a40b-d985fd0b0375,E0000085,First Aid Allowance,19.76,2022-10-14,2022-10-20
0a10b80d-54eb-4e00-b1f7-2c4511c090c9,E0000085,First Aid Allowance,19.76,2022-10-21,2022-10-27
276d0b70-4874-4ccc-882d-3eaf811c8ee1,E0000085,First Aid Allowance,19.76,2022-10-28,2022-11-03
b40079b8-4186-465f-ab76-19fc00f4d7d3,E0000085,First Aid Allowance,19.76,2022-11-04,2022-11-10
d8e2f36e-519c-4aa5-ba9e-a879cef86215,E0000085,First Aid Allowance,19.76,2022-11-11,2022-11-17
1e555ae2-7700-4041-95ce-dace0c0b7ba9,E0000085,First Aid Allowance,19.76,2022-11-18,2022-11-24
